uid,area,outages,dt_stamp
210012023-11-16T14:15:35,21001,4,11/16/2023 02:15:35 PM
210302023-11-16T14:15:35,21030,4,11/16/2023 02:15:35 PM
210322023-11-16T14:15:35,21032,4,11/16/2023 02:15:35 PM
211022023-11-16T14:15:35,21102,4,11/16/2023 02:15:35 PM
211172023-11-16T14:15:35,21117,4,11/16/2023 02:15:35 PM
212152023-11-16T14:15:35,21215,4,11/16/2023 02:15:35 PM
208742023-11-17T14:00:38,20874,4,11/17/2023 02:00:38 PM
208782023-11-17T14:00:38,20878,4,11/17/2023 02:00:38 PM
207472023-11-27T04:00:35,20747,4,11/27/2023 04:00:35 AM
207742023-11-27T04:00:35,20774,4,11/27/2023 04:00:35 AM
207832023-11-27T04:00:35,20783,4,11/27/2023 04:00:35 AM
210122023-11-27T04:00:35,21012,9,11/27/2023 04:00:35 AM
211312023-11-27T04:00:35,21131,4,11/27/2023 04:00:35 AM
212082023-11-27T04:00:35,21208,4,11/27/2023 04:00:35 AM
212132023-11-27T04:00:35,21213,4,11/27/2023 04:00:35 AM
212182023-11-27T04:00:35,21218,4,11/27/2023 04:00:35 AM
212262023-11-27T04:00:35,21226,4,11/27/2023 04:00:35 AM
214032023-11-27T04:00:35,21403,4,11/27/2023 04:00:35 AM
215502023-11-27T04:00:35,21550,17,11/27/2023 04:00:35 AM
207742023-11-27T04:15:35,20774,99,11/27/2023 04:15:35 AM
207832023-11-27T04:15:35,20783,4,11/27/2023 04:15:35 AM
212172023-11-16T14:15:35,21217,4,11/16/2023 02:15:35 PM
212182023-11-16T14:15:35,21218,4,11/16/2023 02:15:35 PM
212272023-11-16T14:15:35,21227,4,11/16/2023 02:15:35 PM
212292023-11-16T14:15:35,21229,4,11/16/2023 02:15:35 PM
209012023-11-17T14:00:38,20901,4,11/17/2023 02:00:38 PM
212142023-11-20T08:30:35,21214,7,11/20/2023 08:30:35 AM
212162023-11-20T08:30:35,21216,17,11/20/2023 08:30:35 AM
212212023-11-20T08:30:35,21221,4,11/20/2023 08:30:35 AM
212302023-11-20T08:30:35,21230,4,11/20/2023 08:30:35 AM
212342023-11-28T23:00:37,21234,4,11/28/2023 11:00:37 PM
212442023-11-28T23:00:37,21244,29,11/28/2023 11:00:37 PM
214032023-11-28T23:00:37,21403,4,11/28/2023 11:00:37 PM
214092023-11-28T23:00:37,21409,4,11/28/2023 11:00:37 PM
217382023-11-28T23:00:37,21738,4,11/28/2023 11:00:37 PM
217402023-11-28T23:00:37,21740,1,11/28/2023 11:00:37 PM
212112023-11-29T18:00:38,21211,4,11/29/2023 06:00:38 PM
212122023-11-29T18:00:38,21212,4,11/29/2023 06:00:38 PM
212172023-11-29T18:00:38,21217,4,11/29/2023 06:00:38 PM
212182023-11-29T18:00:38,21218,4,11/29/2023 06:00:38 PM
212212023-11-29T18:00:38,21221,4,11/29/2023 06:00:38 PM
212222023-11-29T18:00:38,21222,4,11/29/2023 06:00:38 PM
212242023-11-29T18:00:38,21224,4,11/29/2023 06:00:38 PM
212252023-11-29T18:00:38,21225,4,11/29/2023 06:00:38 PM
212342023-11-29T18:00:38,21234,4,11/29/2023 06:00:38 PM
212362023-11-29T18:00:38,21236,4,11/29/2023 06:00:38 PM
210122023-11-27T04:15:35,21012,9,11/27/2023 04:15:35 AM
211312023-11-27T04:15:35,21131,4,11/27/2023 04:15:35 AM
212082023-11-27T04:15:35,21208,4,11/27/2023 04:15:35 AM
212132023-11-27T04:15:35,21213,4,11/27/2023 04:15:35 AM
212182023-11-27T04:15:35,21218,4,11/27/2023 04:15:35 AM
207052023-11-15T19:15:35,20705,4,11/15/2023 07:15:35 PM
211222023-11-17T14:00:38,21122,4,11/17/2023 02:00:38 PM
211362023-11-17T14:00:38,21136,4,11/17/2023 02:00:38 PM
211632023-11-17T14:00:38,21163,11,11/17/2023 02:00:38 PM
212062023-11-17T14:00:38,21206,4,11/17/2023 02:00:38 PM
212112023-11-17T14:00:38,21211,4,11/17/2023 02:00:38 PM
212122023-11-17T14:00:38,21212,4,11/17/2023 02:00:38 PM
212142023-11-17T14:00:38,21214,4,11/17/2023 02:00:38 PM
212222023-11-17T14:00:38,21222,4,11/17/2023 02:00:38 PM
212862023-11-20T08:30:35,21286,4,11/20/2023 08:30:35 AM
216542023-11-20T08:30:35,21654,28,11/20/2023 08:30:35 AM
217692023-11-20T08:30:35,21769,8,11/20/2023 08:30:35 AM
217932023-11-20T08:30:35,21793,9,11/20/2023 08:30:35 AM
212262023-11-27T04:15:35,21226,4,11/27/2023 04:15:35 AM
214032023-11-27T04:15:35,21403,4,11/27/2023 04:15:35 AM
215502023-11-27T04:15:35,21550,17,11/27/2023 04:15:35 AM
217032023-11-28T14:45:34,21703,1,11/28/2023 02:45:34 PM
217822023-11-28T14:45:34,21782,1,11/28/2023 02:45:34 PM
218412023-11-28T14:45:34,21841,1,11/28/2023 02:45:34 PM
207052023-11-28T23:15:35,20705,4,11/28/2023 11:15:35 PM
207072023-11-28T23:15:35,20707,4,11/28/2023 11:15:35 PM
207552023-11-28T23:15:35,20755,4,11/28/2023 11:15:35 PM
207642023-11-28T23:15:35,20764,4,11/28/2023 11:15:35 PM
208502023-11-28T23:15:35,20850,13,11/28/2023 11:15:35 PM
208522023-11-28T23:15:35,20852,4,11/28/2023 11:15:35 PM
206012023-12-01T08:00:37,20601,4,12/01/2023 08:00:37 AM
206502023-12-01T08:00:37,20650,2,12/01/2023 08:00:37 AM
206122023-12-04T15:15:35,20612,2,12/04/2023 03:15:35 PM
206372023-12-04T15:15:35,20637,2,12/04/2023 03:15:35 PM
206592023-12-04T15:15:35,20659,4,12/04/2023 03:15:35 PM
206622023-12-04T15:15:35,20662,1,12/04/2023 03:15:35 PM
207112023-12-04T15:15:35,20711,4,12/04/2023 03:15:35 PM
207212023-12-04T15:15:35,20721,4,12/04/2023 03:15:35 PM
206022023-11-14T07:15:36,20602,9,11/14/2023 07:15:36 AM
206032023-11-14T07:15:36,20603,2,11/14/2023 07:15:36 AM
206162023-11-14T07:15:36,20616,10,11/14/2023 07:15:36 AM
210502023-11-14T07:15:36,21050,4,11/14/2023 07:15:36 AM
210932023-11-14T07:15:36,21093,7,11/14/2023 07:15:36 AM
212162023-11-14T07:15:36,21216,4,11/14/2023 07:15:36 AM
212242023-11-14T07:15:36,21224,4,11/14/2023 07:15:36 AM
206012023-11-14T07:30:37,20601,3,11/14/2023 07:30:37 AM
206022023-11-14T07:30:37,20602,19,11/14/2023 07:30:37 AM
206032023-11-14T07:30:37,20603,2,11/14/2023 07:30:37 AM
209122023-11-14T07:30:37,20912,4,11/14/2023 07:30:37 AM
210502023-11-14T07:30:37,21050,4,11/14/2023 07:30:37 AM
210932023-11-14T07:30:37,21093,7,11/14/2023 07:30:37 AM
212162023-11-14T07:30:37,21216,4,11/14/2023 07:30:37 AM
212242023-11-14T07:30:37,21224,4,11/14/2023 07:30:37 AM
206012023-11-14T07:45:35,20601,3,11/14/2023 07:45:35 AM
206022023-11-14T07:45:35,20602,19,11/14/2023 07:45:35 AM
206032023-11-14T07:45:35,20603,2,11/14/2023 07:45:35 AM
209122023-11-14T07:45:35,20912,13,11/14/2023 07:45:35 AM
210502023-11-14T07:45:35,21050,4,11/14/2023 07:45:35 AM
210932023-11-14T07:45:35,21093,7,11/14/2023 07:45:35 AM
211082023-11-14T07:45:35,21108,11,11/14/2023 07:45:35 AM
212162023-11-14T07:45:35,21216,4,11/14/2023 07:45:35 AM
212242023-11-14T07:45:35,21224,4,11/14/2023 07:45:35 AM
218012023-11-20T08:30:35,21801,55,11/20/2023 08:30:35 AM
218562023-11-20T08:30:35,21856,7,11/20/2023 08:30:35 AM
218612023-11-20T08:30:35,21861,4,11/20/2023 08:30:35 AM
219122023-11-20T08:30:35,21912,1,11/20/2023 08:30:35 AM
206402023-11-20T19:00:41,20640,1,11/20/2023 07:00:41 PM
209062023-11-28T23:15:35,20906,4,11/28/2023 11:15:35 PM
210612023-11-28T23:15:35,21061,4,11/28/2023 11:15:35 PM
210852023-11-28T23:15:35,21085,4,11/28/2023 11:15:35 PM
211172023-11-28T23:15:35,21117,4,11/28/2023 11:15:35 PM
211222023-11-28T23:15:35,21122,4,11/28/2023 11:15:35 PM
211322023-11-28T23:15:35,21132,4,11/28/2023 11:15:35 PM
211572023-11-28T23:15:35,21157,4,11/28/2023 11:15:35 PM
212042023-11-28T23:15:35,21204,28,11/28/2023 11:15:35 PM
212082023-11-28T23:15:35,21208,4,11/28/2023 11:15:35 PM
212122023-11-28T23:15:35,21212,4,11/28/2023 11:15:35 PM
206022023-11-14T08:00:44,20602,8,11/14/2023 08:00:44 AM
206032023-11-14T08:00:44,20603,2,11/14/2023 08:00:44 AM
206402023-11-14T08:00:44,20640,1,11/14/2023 08:00:44 AM
207722023-12-04T15:15:35,20772,6,12/04/2023 03:15:35 PM
207742023-12-04T15:15:35,20774,18,12/04/2023 03:15:35 PM
208322023-12-04T15:15:35,20832,31,12/04/2023 03:15:35 PM
208502023-12-04T15:15:35,20850,4,12/04/2023 03:15:35 PM
208862023-12-04T15:15:35,20886,4,12/04/2023 03:15:35 PM
210142023-12-04T15:15:35,21014,4,12/04/2023 03:15:35 PM
210302023-12-04T15:15:35,21030,4,12/04/2023 03:15:35 PM
210852023-12-04T15:15:35,21085,4,12/04/2023 03:15:35 PM
210932023-12-04T15:15:35,21093,4,12/04/2023 03:15:35 PM
209122023-11-14T08:00:44,20912,13,11/14/2023 08:00:44 AM
212302023-11-17T14:00:38,21230,4,11/17/2023 02:00:38 PM
212362023-11-17T14:00:38,21236,4,11/17/2023 02:00:38 PM
211582023-11-21T13:45:36,21158,4,11/21/2023 01:45:36 PM
212022023-11-21T13:45:36,21202,4,11/21/2023 01:45:36 PM
212162023-11-21T13:45:36,21216,4,11/21/2023 01:45:36 PM
211082023-11-14T08:00:44,21108,11,11/14/2023 08:00:44 AM
212222023-11-21T13:45:36,21222,4,11/21/2023 01:45:36 PM
212242023-11-21T13:45:36,21224,71,11/21/2023 01:45:36 PM
212342023-11-21T13:45:36,21234,4,11/21/2023 01:45:36 PM
212862023-11-21T13:45:36,21286,4,11/21/2023 01:45:36 PM
207742023-11-27T04:30:37,20774,99,11/27/2023 04:30:37 AM
210122023-11-27T04:30:37,21012,9,11/27/2023 04:30:37 AM
211312023-11-27T04:30:37,21131,4,11/27/2023 04:30:37 AM
212082023-11-27T04:30:37,21208,4,11/27/2023 04:30:37 AM
212132023-11-27T04:30:37,21213,4,11/27/2023 04:30:37 AM
212182023-11-27T04:30:37,21218,4,11/27/2023 04:30:37 AM
212262023-11-27T04:30:37,21226,4,11/27/2023 04:30:37 AM
214032023-11-27T04:30:37,21403,4,11/27/2023 04:30:37 AM
207742023-11-27T04:45:34,20774,99,11/27/2023 04:45:34 AM
206362023-11-30T00:15:36,20636,3,11/30/2023 12:15:36 AM
212182023-11-30T00:15:36,21218,4,11/30/2023 12:15:36 AM
212202023-11-30T00:15:36,21220,4,11/30/2023 12:15:36 AM
212342023-11-30T00:15:36,21234,4,11/30/2023 12:15:36 AM
212372023-11-30T00:15:36,21237,4,11/30/2023 12:15:36 AM
212392023-11-30T00:15:36,21239,4,11/30/2023 12:15:36 AM
217832023-11-30T00:15:36,21783,6,11/30/2023 12:15:36 AM
218112023-11-30T00:15:36,21811,7,11/30/2023 12:15:36 AM
206022023-11-30T00:30:36,20602,30,11/30/2023 12:30:36 AM
206362023-11-30T00:30:36,20636,3,11/30/2023 12:30:36 AM
212182023-11-30T00:30:36,21218,4,11/30/2023 12:30:36 AM
212202023-11-30T00:30:36,21220,4,11/30/2023 12:30:36 AM
212342023-11-30T00:30:36,21234,4,11/30/2023 12:30:36 AM
212372023-11-30T00:30:36,21237,4,11/30/2023 12:30:36 AM
212392023-11-30T00:30:36,21239,4,11/30/2023 12:30:36 AM
217832023-11-30T00:30:36,21783,6,11/30/2023 12:30:36 AM
218112023-11-30T00:30:36,21811,7,11/30/2023 12:30:36 AM
206022023-11-30T00:45:35,20602,30,11/30/2023 12:45:35 AM
206362023-11-30T00:45:35,20636,3,11/30/2023 12:45:35 AM
207052023-11-30T00:45:35,20705,4,11/30/2023 12:45:35 AM
207722023-11-30T00:45:35,20772,4,11/30/2023 12:45:35 AM
212182023-11-30T00:45:35,21218,4,11/30/2023 12:45:35 AM
212202023-11-30T00:45:35,21220,4,11/30/2023 12:45:35 AM
212342023-11-30T00:45:35,21234,4,11/30/2023 12:45:35 AM
212372023-11-30T00:45:35,21237,4,11/30/2023 12:45:35 AM
212392023-11-30T00:45:35,21239,4,11/30/2023 12:45:35 AM
217832023-11-30T00:45:35,21783,6,11/30/2023 12:45:35 AM
218112023-11-30T00:45:35,21811,7,11/30/2023 12:45:35 AM
206022023-11-30T01:00:35,20602,30,11/30/2023 01:00:35 AM
206362023-11-30T01:00:35,20636,3,11/30/2023 01:00:35 AM
212162023-11-14T08:00:44,21216,4,11/14/2023 08:00:44 AM
212242023-11-14T08:00:44,21224,4,11/14/2023 08:00:44 AM
212292023-11-14T08:00:44,21229,38,11/14/2023 08:00:44 AM
216612023-11-14T08:00:44,21661,33,11/14/2023 08:00:44 AM
218632023-11-14T08:00:44,21863,4,11/14/2023 08:00:44 AM
207082023-11-15T19:15:35,20708,4,11/15/2023 07:15:35 PM
207372023-11-15T19:15:35,20737,4,11/15/2023 07:15:35 PM
207702023-11-15T19:15:35,20770,4,11/15/2023 07:15:35 PM
211172023-11-15T19:15:35,21117,26,11/15/2023 07:15:35 PM
212012023-11-15T19:15:35,21201,4,11/15/2023 07:15:35 PM
212212023-11-15T19:15:35,21221,4,11/15/2023 07:15:35 PM
207052023-11-30T01:00:35,20705,4,11/30/2023 01:00:35 AM
207722023-11-30T01:00:35,20772,4,11/30/2023 01:00:35 AM
212182023-11-30T01:00:35,21218,4,11/30/2023 01:00:35 AM
212202023-11-30T01:00:35,21220,4,11/30/2023 01:00:35 AM
212342023-11-30T01:00:35,21234,4,11/30/2023 01:00:35 AM
212262023-11-27T04:45:34,21226,4,11/27/2023 04:45:34 AM
212272023-11-27T04:45:34,21227,5,11/27/2023 04:45:34 AM
215502023-11-27T04:45:34,21550,13,11/27/2023 04:45:34 AM
216322023-11-17T14:00:38,21632,4,11/17/2023 02:00:38 PM
206572023-11-28T15:00:39,20657,4,11/28/2023 03:00:39 PM
206592023-11-28T15:00:39,20659,4,11/28/2023 03:00:39 PM
206622023-11-28T15:00:39,20662,55,11/28/2023 03:00:39 PM
207062023-11-28T15:00:39,20706,4,11/28/2023 03:00:39 PM
207072023-11-28T15:00:39,20707,4,11/28/2023 03:00:39 PM
207352023-11-28T15:00:39,20735,10,11/28/2023 03:00:39 PM
207452023-11-28T15:00:39,20745,4,11/28/2023 03:00:39 PM
207722023-11-28T15:00:39,20772,4,11/28/2023 03:00:39 PM
207942023-11-28T15:00:39,20794,6,11/28/2023 03:00:39 PM
208502023-11-28T15:00:39,20850,4,11/28/2023 03:00:39 PM
208512023-11-28T15:00:39,20851,4,11/28/2023 03:00:39 PM
211142023-12-04T15:15:35,21114,4,12/04/2023 03:15:35 PM
211172023-12-04T15:15:35,21117,4,12/04/2023 03:15:35 PM
211222023-12-04T15:15:35,21122,4,12/04/2023 03:15:35 PM
212062023-12-04T15:15:35,21206,4,12/04/2023 03:15:35 PM
212072023-12-04T15:15:35,21207,4,12/04/2023 03:15:35 PM
212112023-12-04T15:15:35,21211,4,12/04/2023 03:15:35 PM
212152023-12-04T15:15:35,21215,4,12/04/2023 03:15:35 PM
206022023-11-14T08:15:37,20602,8,11/14/2023 08:15:37 AM
206032023-11-14T08:15:37,20603,2,11/14/2023 08:15:37 AM
206402023-11-14T08:15:37,20640,1,11/14/2023 08:15:37 AM
208502023-11-14T08:15:37,20850,4,11/14/2023 08:15:37 AM
209122023-11-14T08:15:37,20912,13,11/14/2023 08:15:37 AM
211082023-11-14T08:15:37,21108,11,11/14/2023 08:15:37 AM
211462023-11-14T08:15:37,21146,16,11/14/2023 08:15:37 AM
212162023-11-14T08:15:37,21216,4,11/14/2023 08:15:37 AM
212242023-11-15T19:15:35,21224,4,11/15/2023 07:15:35 PM
212312023-11-15T19:15:35,21231,4,11/15/2023 07:15:35 PM
214032023-11-15T19:15:35,21403,22,11/15/2023 07:15:35 PM
218042023-11-15T19:15:35,21804,4,11/15/2023 07:15:35 PM
215022023-11-16T14:15:35,21502,11,11/16/2023 02:15:35 PM
216132023-11-16T14:15:35,21613,4,11/16/2023 02:15:35 PM
208862023-11-28T15:00:39,20886,4,11/28/2023 03:00:39 PM
210752023-11-28T15:00:39,21075,4,11/28/2023 03:00:39 PM
211172023-11-28T15:00:39,21117,4,11/28/2023 03:00:39 PM
211222023-11-28T15:00:39,21122,4,11/28/2023 03:00:39 PM
212082023-11-28T15:00:39,21208,55,11/28/2023 03:00:39 PM
212132023-11-28T15:00:39,21213,4,11/28/2023 03:00:39 PM
212252023-11-28T15:00:39,21225,4,11/28/2023 03:00:39 PM
212372023-11-30T01:00:35,21237,4,11/30/2023 01:00:35 AM
212392023-11-30T01:00:35,21239,4,11/30/2023 01:00:35 AM
217832023-11-30T01:00:35,21783,6,11/30/2023 01:00:35 AM
206952023-12-01T08:00:37,20695,2,12/01/2023 08:00:37 AM
207232023-12-01T08:00:37,20723,4,12/01/2023 08:00:37 AM
207432023-12-01T08:00:37,20743,4,12/01/2023 08:00:37 AM
207852023-12-01T08:00:37,20785,8,12/01/2023 08:00:37 AM
210302023-12-01T08:00:37,21030,4,12/01/2023 08:00:37 AM
210422023-12-01T08:00:37,21042,14,12/01/2023 08:00:37 AM
210612023-12-01T08:00:37,21061,10,12/01/2023 08:00:37 AM
210782023-12-01T08:00:37,21078,4,12/01/2023 08:00:37 AM
211222023-12-01T08:00:37,21122,4,12/01/2023 08:00:37 AM
211462023-12-01T08:00:37,21146,23,12/01/2023 08:00:37 AM
212052023-12-01T08:00:37,21205,4,12/01/2023 08:00:37 AM
212062023-12-01T08:00:37,21206,4,12/01/2023 08:00:37 AM
212102023-12-01T08:00:37,21210,4,12/01/2023 08:00:37 AM
212152023-12-01T08:00:37,21215,4,12/01/2023 08:00:37 AM
212182023-12-01T08:00:37,21218,4,12/01/2023 08:00:37 AM
212252023-12-01T08:00:37,21225,4,12/01/2023 08:00:37 AM
212262023-12-01T08:00:37,21226,7,12/01/2023 08:00:37 AM
212292023-12-01T08:00:37,21229,4,12/01/2023 08:00:37 AM
212302023-12-01T08:00:37,21230,4,12/01/2023 08:00:37 AM
212362023-12-01T08:00:37,21236,14,12/01/2023 08:00:37 AM
217762023-12-01T08:00:37,21776,1,12/01/2023 08:00:37 AM
218642023-12-01T08:00:37,21864,4,12/01/2023 08:00:37 AM
219192023-12-01T08:00:37,21919,1,12/01/2023 08:00:37 AM
206502023-12-02T08:45:35,20650,1,12/02/2023 08:45:35 AM
206902023-12-02T08:45:35,20690,6,12/02/2023 08:45:35 AM
207062023-12-02T08:45:35,20706,105,12/02/2023 08:45:35 AM
207202023-12-02T08:45:35,20720,4,12/02/2023 08:45:35 AM
207242023-12-02T08:45:35,20724,4,12/02/2023 08:45:35 AM
207472023-12-02T08:45:35,20747,4,12/02/2023 08:45:35 AM
212162023-12-04T15:15:35,21216,4,12/04/2023 03:15:35 PM
216552023-11-17T14:00:38,21655,4,11/17/2023 02:00:38 PM
217692023-11-17T14:00:38,21769,1,11/17/2023 02:00:38 PM
218012023-11-17T14:00:38,21801,5,11/17/2023 02:00:38 PM
211572023-11-19T01:15:36,21157,4,11/19/2023 01:15:36 AM
212342023-11-19T01:15:36,21234,4,11/19/2023 01:15:36 AM
212172023-12-04T15:15:35,21217,4,12/04/2023 03:15:35 PM
212292023-12-04T15:15:35,21229,4,12/04/2023 03:15:35 PM
212342023-12-04T15:15:35,21234,4,12/04/2023 03:15:35 PM
214012023-12-04T15:15:35,21401,4,12/04/2023 03:15:35 PM
216172023-12-04T15:15:35,21617,4,12/04/2023 03:15:35 PM
218012023-12-04T15:15:35,21801,1,12/04/2023 03:15:35 PM
206192023-11-20T08:45:35,20619,7,11/20/2023 08:45:35 AM
206592023-11-20T08:45:35,20659,2,11/20/2023 08:45:35 AM
206852023-11-20T08:45:35,20685,8,11/20/2023 08:45:35 AM
206932023-11-20T08:45:35,20693,1,11/20/2023 08:45:35 AM
207742023-11-27T05:00:35,20774,99,11/27/2023 05:00:35 AM
212262023-11-27T05:00:35,21226,4,11/27/2023 05:00:35 AM
212272023-11-27T05:00:35,21227,29,11/27/2023 05:00:35 AM
215502023-11-27T05:00:35,21550,13,11/27/2023 05:00:35 AM
212242023-11-14T08:15:37,21224,4,11/14/2023 08:15:37 AM
212292023-11-14T08:15:37,21229,38,11/14/2023 08:15:37 AM
214092023-11-14T08:15:37,21409,4,11/14/2023 08:15:37 AM
207102023-11-20T08:45:35,20710,101,11/20/2023 08:45:35 AM
207242023-11-20T08:45:35,20724,5,11/20/2023 08:45:35 AM
207442023-11-20T08:45:35,20744,4,11/20/2023 08:45:35 AM
208532023-11-20T08:45:35,20853,12,11/20/2023 08:45:35 AM
207742023-11-27T05:15:34,20774,99,11/27/2023 05:15:34 AM
218112023-11-30T01:00:35,21811,7,11/30/2023 01:00:35 AM
207162023-11-30T16:30:35,20716,7,11/30/2023 04:30:35 PM
207352023-11-30T16:30:35,20735,51,11/30/2023 04:30:35 PM
207442023-11-30T16:30:35,20744,25,11/30/2023 04:30:35 PM
207472023-11-30T16:30:35,20747,4,11/30/2023 04:30:35 PM
207762023-11-30T16:30:35,20776,4,11/30/2023 04:30:35 PM
208322023-11-30T16:30:35,20832,4,11/30/2023 04:30:35 PM
208502023-11-30T16:30:35,20850,11,11/30/2023 04:30:35 PM
210172023-11-30T16:30:35,21017,4,11/30/2023 04:30:35 PM
210302023-11-30T16:30:35,21030,4,11/30/2023 04:30:35 PM
210542023-11-30T16:30:35,21054,4,11/30/2023 04:30:35 PM
211522023-11-30T16:30:35,21152,4,11/30/2023 04:30:35 PM
212012023-11-30T16:30:35,21201,4,11/30/2023 04:30:35 PM
212042023-11-30T16:30:35,21204,6,11/30/2023 04:30:35 PM
212062023-11-30T16:30:35,21206,4,11/30/2023 04:30:35 PM
212102023-11-30T16:30:35,21210,4,11/30/2023 04:30:35 PM
212162023-11-30T16:30:35,21216,4,11/30/2023 04:30:35 PM
212182023-11-30T16:30:35,21218,30,11/30/2023 04:30:35 PM
212212023-11-30T16:30:35,21221,4,11/30/2023 04:30:35 PM
212222023-11-30T16:30:35,21222,4,11/30/2023 04:30:35 PM
212252023-11-30T16:30:35,21225,4,11/30/2023 04:30:35 PM
212392023-11-30T16:30:35,21239,4,11/30/2023 04:30:35 PM
214012023-11-30T16:30:35,21401,4,11/30/2023 04:30:35 PM
215502023-11-30T16:30:35,21550,1,11/30/2023 04:30:35 PM
216132023-11-30T16:30:35,21613,4,11/30/2023 04:30:35 PM
217022023-11-30T16:30:35,21702,1,11/30/2023 04:30:35 PM
217402023-11-30T16:30:35,21740,1,11/30/2023 04:30:35 PM
217422023-11-30T16:30:35,21742,1,11/30/2023 04:30:35 PM
217832023-11-30T16:30:35,21783,1,11/30/2023 04:30:35 PM
218262023-11-30T16:30:35,21826,4,11/30/2023 04:30:35 PM
219032023-11-30T16:30:35,21903,4,11/30/2023 04:30:35 PM
206342023-11-30T17:15:35,20634,39,11/30/2023 05:15:35 PM
206572023-11-30T17:15:35,20657,3,11/30/2023 05:15:35 PM
207162023-11-30T17:15:35,20716,7,11/30/2023 05:15:35 PM
207222023-11-30T17:15:35,20722,4,11/30/2023 05:15:35 PM
207352023-11-30T17:15:35,20735,51,11/30/2023 05:15:35 PM
216612023-11-14T08:15:37,21661,33,11/14/2023 08:15:37 AM
218012023-11-14T08:15:37,21801,1,11/14/2023 08:15:37 AM
218632023-11-14T08:15:37,21863,4,11/14/2023 08:15:37 AM
207052023-11-15T19:30:35,20705,4,11/15/2023 07:30:35 PM
207082023-11-15T19:30:35,20708,4,11/15/2023 07:30:35 PM
207372023-11-15T19:30:35,20737,4,11/15/2023 07:30:35 PM
207472023-11-15T19:30:35,20747,4,11/15/2023 07:30:35 PM
207702023-11-15T19:30:35,20770,4,11/15/2023 07:30:35 PM
211172023-11-15T19:30:35,21117,26,11/15/2023 07:30:35 PM
207082023-11-17T14:15:35,20708,45,11/17/2023 02:15:35 PM
207322023-11-17T14:15:35,20732,4,11/17/2023 02:15:35 PM
207702023-11-17T14:15:35,20770,4,11/17/2023 02:15:35 PM
212262023-11-27T05:15:34,21226,4,11/27/2023 05:15:34 AM
212272023-11-27T05:15:34,21227,29,11/27/2023 05:15:34 AM
215502023-11-27T05:15:34,21550,13,11/27/2023 05:15:34 AM
212262023-11-28T15:00:39,21226,4,11/28/2023 03:00:39 PM
212342023-11-28T15:00:39,21234,4,11/28/2023 03:00:39 PM
206122023-12-04T15:30:34,20612,2,12/04/2023 03:30:34 PM
212392023-11-28T15:00:39,21239,4,11/28/2023 03:00:39 PM
212442023-11-28T15:00:39,21244,4,11/28/2023 03:00:39 PM
214032023-11-28T15:00:39,21403,4,11/28/2023 03:00:39 PM
216762023-11-28T15:00:39,21676,190,11/28/2023 03:00:39 PM
217032023-11-28T15:00:39,21703,1,11/28/2023 03:00:39 PM
217822023-11-28T15:00:39,21782,1,11/28/2023 03:00:39 PM
212162023-11-28T23:15:35,21216,59,11/28/2023 11:15:35 PM
212222023-11-28T23:15:35,21222,4,11/28/2023 11:15:35 PM
212242023-11-28T23:15:35,21224,4,11/28/2023 11:15:35 PM
212292023-11-28T23:15:35,21229,55,11/28/2023 11:15:35 PM
212342023-11-28T23:15:35,21234,4,11/28/2023 11:15:35 PM
212362023-11-28T23:15:35,21236,4,11/28/2023 11:15:35 PM
212442023-11-28T23:15:35,21244,29,11/28/2023 11:15:35 PM
206372023-12-04T15:30:34,20637,2,12/04/2023 03:30:34 PM
206532023-12-04T15:30:34,20653,2,12/04/2023 03:30:34 PM
206592023-12-04T15:30:34,20659,4,12/04/2023 03:30:34 PM
206622023-12-04T15:30:34,20662,1,12/04/2023 03:30:34 PM
207112023-12-04T15:30:34,20711,4,12/04/2023 03:30:34 PM
207212023-12-04T15:30:34,20721,4,12/04/2023 03:30:34 PM
207722023-12-04T15:30:34,20772,6,12/04/2023 03:30:34 PM
206402023-11-14T08:30:37,20640,1,11/14/2023 08:30:37 AM
206642023-11-14T08:30:37,20664,1,11/14/2023 08:30:37 AM
207722023-11-14T08:30:37,20772,4,11/14/2023 08:30:37 AM
209122023-11-14T08:30:37,20912,13,11/14/2023 08:30:37 AM
211022023-11-14T08:30:37,21102,4,11/14/2023 08:30:37 AM
211462023-11-14T08:30:37,21146,16,11/14/2023 08:30:37 AM
212052023-11-14T08:30:37,21205,4,11/14/2023 08:30:37 AM
212082023-11-14T08:30:37,21208,6,11/14/2023 08:30:37 AM
212162023-11-14T08:30:37,21216,4,11/14/2023 08:30:37 AM
212242023-11-14T08:30:37,21224,4,11/14/2023 08:30:37 AM
212292023-11-14T08:30:37,21229,38,11/14/2023 08:30:37 AM
214092023-11-14T08:30:37,21409,4,11/14/2023 08:30:37 AM
216612023-11-14T08:30:37,21661,33,11/14/2023 08:30:37 AM
217402023-11-14T08:30:37,21740,6,11/14/2023 08:30:37 AM
218012023-11-14T08:30:37,21801,1,11/14/2023 08:30:37 AM
218632023-11-14T08:30:37,21863,4,11/14/2023 08:30:37 AM
206402023-11-14T08:45:37,20640,1,11/14/2023 08:45:37 AM
206622023-11-14T08:45:37,20662,4,11/14/2023 08:45:37 AM
206642023-11-14T08:45:37,20664,1,11/14/2023 08:45:37 AM
206782023-11-14T08:45:37,20678,2,11/14/2023 08:45:37 AM
214032023-11-28T23:15:35,21403,4,11/28/2023 11:15:35 PM
